"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"zgvxqedz","o86n32px","Vlad","No Gold","0","5.0","21.33","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zgvxqedz","2020-10-21"
"me691l3z","o86n32px","Vlad","Low%","0","5.0","21.33","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/me691l3z","2020-10-21"
"yo39dndy","o86n32px","Vlad","Low% No Gold","0","5.0","21.33","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yo39dndy","2020-10-21"
"y6r6xqpy","x35d4lej","Kittenwarlock","Any%","0","7.0","50.883","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y6r6xqpy","2020-10-21"
"y8rvxk1m","x35d4lej","Kittenwarlock","No Teleporter Any%","0","7.0","50.883","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y8rvxk1m","2020-10-21"
"zq4g9prm","zx7gmz0x","ix","Sunken City%","0","15.0","17.783","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zq4g9prm","2020-10-21"
"y8rvxnxm","68w7o9zx","ShinGraywords","Sunken City%","0","27.0","43.983","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y8rvxnxm","2020-10-21"
"z096lgoz","0jm3kqz8","twiggle","Any%","0","2.0","36.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z096lgoz","2020-10-21"
"mk87v35m","qj26rvox","grooomp","All Shortcuts + Tiamat","0","23.0","20.2","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk87v35m","2020-10-21"
"z1o8qg9m","qj26rvox","grooomp","Sunken City%","0","8.0","9.966","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z1o8qg9m","2020-10-21"
"mk87vd1m","qj26rvox","grooomp","Low%","0","5.0","10.7","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk87vd1m","2020-10-21"
"y2dvj85z","kj9yk4nx","chocolatecake5000","Any%","0","2.0","35.433","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y2dvj85z","2020-10-21"
"mr94l47m","7j476w5j","InTol","Sunken City%","0","9.0","5.533","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mr94l47m","2020-10-21"
"z096x3jz","jn3dw7qx","FlipssX","No Teleporter Any%","0","4.0","43.666","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z096x3jz","2020-10-21"
"me69098z","18v6gnxl","baq","Sunken City%","0","8.0","42.566","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/me69098z","2020-10-21"
"z096xqez","zxzq79xq","krille71","No Teleporter Any%","0","3.0","46.983","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z096xqez","2020-10-22"
"y4e2kldm","86vvgp5j","kobs92","Sunken City%","0","7.0","58.816","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y4e2kldm","2020-10-22"
"zn3o223y","zxzyq14j","ABob71","Any%","0","10.0","16.616","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zn3o223y","2020-10-22"
"ywd0gg0z","zxzyq14j","ABob71","No Teleporter Any%","0","10.0","16.616","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ywd0gg0z","2020-10-22"
"me69gp0z","kj9yk4nx","chocolatecake5000","No Teleporter Any%","0","4.0","22.883","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/me69gp0z","2020-10-22"
