"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"z136k0gm","5j59ydwx","Alaskaxp2","0","19.0","11.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z136k0gm","2018-02-20"
"z0ekwx9m","v81md938","Wipeoutjack7","0","3.0","24.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z0ekwx9m","2018-03-04"
"yl95382y","v81md938","Wipeoutjack7","0","3.0","25.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yl95382y","2018-03-04"
"z5o6r3dy","v81md938","Wipeoutjack7","0","3.0","15.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z5o6r3dy","2018-03-08"
"zgn9grny","v81md938","Wipeoutjack7","0","5.0","24.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgn9grny","2018-03-08"
"zgn9r4jy","v81md938","Wipeoutjack7","0","4.0","21.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgn9r4jy","2018-03-09"
"ydqow8xm","v81md938","Wipeoutjack7","0","4.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ydqow8xm","2018-03-09"
"yjk7x83m","v81md938","Wipeoutjack7","0","25.0","4.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yjk7x83m","2018-03-09"
"ydqodg0m","v81md938","Wipeoutjack7","0","3.0","25.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ydqodg0m","2018-03-10"
"zn85pv8z","v81md938","Wipeoutjack7","0","3.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zn85pv8z","2018-03-10"
"mekp3l9m","v81md938","Wipeoutjack7","0","2.0","48.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mekp3l9m","2018-03-10"
"y67w0o1m","o86w7rqx","weatherman223","0","9.0","36.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y67w0o1m","2018-03-25"
"yjkr8xnm","v81md938","Wipeoutjack7","0","3.0","1.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yjkr8xnm","2018-03-27"
"z13wp2gm","68wg45zx","GamingLand","0","3.0","24.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z13wp2gm","2018-05-12"
"zq6x705y","68wg45zx","GamingLand","0","5.0","1.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq6x705y","2018-05-12"
"yj4j993y","68wg45zx","GamingLand","0","26.0","16.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj4j993y","2018-06-02"
"yo2vxx7z","68wg45zx","GamingLand","0","20.0","14.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yo2vxx7z","2018-06-02"
"y6p3w3pm","68wg45zx","GamingLand","0","22.0","55.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6p3w3pm","2018-06-04"
"m3o9pxgm","68wg45zx","GamingLand","0","9.0","33.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m3o9pxgm","2018-06-05"
"mr8q2vdy","68wg45zx","GamingLand","0","8.0","31.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr8q2vdy","2018-06-04"
"y2q3237y","68wg45zx","GamingLand","0","40.0","19.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y2q3237y","2018-06-17"
"y6ppleqm","68wg45zx","GamingLand","0","18.0","47.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6ppleqm","2018-06-24"
"y8991pwm","68wg45zx","GamingLand","0","23.0","35.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y8991pwm","2018-06-25"
"zn44rx9m","68wg45zx","GamingLand","0","4.0","59.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zn44rx9m","2018-06-24"
"yl440x2m","68wg45zx","GamingLand","0","4.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yl440x2m","2018-06-24"
"yd33190z","68wg45zx","GamingLand","0","23.0","0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yd33190z","2018-06-27"
"mk99d75z","68wg45zx","GamingLand","0","4.0","2.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk99d75z","2018-06-27"
"y92260nz","5j59ydwx","Alaskaxp2","0","21.0","17.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y92260nz","2018-06-21"
"y925v1vz","5j59ydwx","Alaskaxp2","0","21.0","9.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/y925v1vz","2018-07-14"
"yd36p10z","5j59ydwx","Alaskaxp2","0","36.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yd36p10z","2018-07-09"
"mk93391z","v81md938","Wipeoutjack7","0","1.0","39.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk93391z","2018-03-25"
"yd350qwz","98ryr23j","kreyfish","0","28.0","21.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yd350qwz","2018-07-24"
"yj4l52dy","68wg45zx","GamingLand","0","22.0","27.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj4l52dy","2018-07-26"
"zg7wl1ez","68wg45zx","GamingLand","0","9.0","17.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zg7wl1ez","2018-07-30"
"y2q5245y","68wg45zx","GamingLand","0","9.0","10.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y2q5245y","2018-07-31"
"zp0r6evm","68wg45zx","GamingLand","0","9.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zp0r6evm","2018-07-30"
